title,id,file_description,unit,year,tag,file_key,file_size,file_checksum,file_link
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2016 by state,15047619,Daily emissions for 2016 in DE,daily,2016,DE,emissions-daily-2016-de.csv,1641407,md5:72a990956cc4e3333237f5242878290d,https://zenodo.org/api/records/15047619/files/emissions-daily-2016-de.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2016 by state,15047619,Daily emissions for 2016 in CA,daily,2016,CA,emissions-daily-2016-ca.csv,17287205,md5:40161d838184a86202814649ed271351,https://zenodo.org/api/records/15047619/files/emissions-daily-2016-ca.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2016 by state,15047619,Daily emissions for 2016 in AR,daily,2016,AR,emissions-daily-2016-ar.csv,2970381,md5:4a35927ce67a832d71bc4f39f0456892,https://zenodo.org/api/records/15047619/files/emissions-daily-2016-ar.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2016 by state,15047619,Daily emissions for 2016 in NY,daily,2016,NY,emissions-daily-2016-ny.csv,19649759,md5:77b31088088fa507d31a67cd5200b712,https://zenodo.org/api/records/15047619/files/emissions-daily-2016-ny.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2016 by state,15047619,Daily emissions for 2016 in MO,daily,2016,MO,emissions-daily-2016-mo.csv,8868947,md5:9274f67c63617dba8aa7c125a3d50709,https://zenodo.org/api/records/15047619/files/emissions-daily-2016-mo.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2016 by state,15047619,Daily emissions for 2016 in MN,daily,2016,MN,emissions-daily-2016-mn.csv,4676597,md5:23bb92f7c9f4a0be07d99cc37d5ca398,https://zenodo.org/api/records/15047619/files/emissions-daily-2016-mn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2016 by state,15047619,Daily emissions for 2016 in KS,daily,2016,KS,emissions-daily-2016-ks.csv,3659187,md5:f3bcb6ba05a3600e4e792b11a465e7be,https://zenodo.org/api/records/15047619/files/emissions-daily-2016-ks.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2016 by state,15047619,Daily emissions for 2016 in DC,daily,2016,DC,emissions-daily-2016-dc.csv,172533,md5:3a730224f9e48f05f19d814bb1fe3fbe,https://zenodo.org/api/records/15047619/files/emissions-daily-2016-dc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2016 by state,15047619,Daily emissions for 2016 in PA,daily,2016,PA,emissions-daily-2016-pa.csv,13472735,md5:d82329c7defdb0ded1e0b22103ed6270,https://zenodo.org/api/records/15047619/files/emissions-daily-2016-pa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2016 by state,15047619,Daily emissions for 2016 in IA,daily,2016,IA,emissions-daily-2016-ia.csv,4200666,md5:d4eccfc71276b6bda7a97e25dc670d18,https://zenodo.org/api/records/15047619/files/emissions-daily-2016-ia.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2016 by state,15047619,Daily emissions for 2016 in ID,daily,2016,ID,emissions-daily-2016-id.csv,500606,md5:896549578828c1767f996b9f82ca5abe,https://zenodo.org/api/records/15047619/files/emissions-daily-2016-id.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in UT,daily,2017,UT,emissions-daily-2017-ut.csv,2079075,md5:7f48197fa2f2a8f21013ec9c1af966f4,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ut.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in SC,daily,2017,SC,emissions-daily-2017-sc.csv,5579727,md5:ece956104bf8fe4e7a1882edaa2178d9,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-sc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in WV,daily,2017,WV,emissions-daily-2017-wv.csv,4241096,md5:0a7c0968c068da9f105c62bd91a3194a,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-wv.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in IN,daily,2017,IN,emissions-daily-2017-in.csv,10960173,md5:c45f878ed8a77f19a2dab1f42ae6d2fe,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-in.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in NM,daily,2017,NM,emissions-daily-2017-nm.csv,2285853,md5:0643ba90ffe61e2dce42c1fc07c16d68,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-nm.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in VT,daily,2017,VT,emissions-daily-2017-vt.csv,228103,md5:c1878698d8f51b755f78367615ccc0a6,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-vt.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in RI,daily,2017,RI,emissions-daily-2017-ri.csv,911924,md5:19fe66af33c460b25258c0fcdc00e924,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ri.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in ND,daily,2017,ND,emissions-daily-2017-nd.csv,1945530,md5:08123c286d6f261216a71c5c99b38df1,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-nd.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in IA,daily,2017,IA,emissions-daily-2017-ia.csv,3983925,md5:40e2ea7149445009da55d0273b8eaf6a,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ia.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in DC,daily,2017,DC,emissions-daily-2017-dc.csv,171859,md5:179f694646de5ea9df09dbb4dea24df6,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-dc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in NV,daily,2017,NV,emissions-daily-2017-nv.csv,3806389,md5:3f006cf29b384ae5f68687e58705325b,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-nv.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in OR,daily,2017,OR,emissions-daily-2017-or.csv,1073066,md5:312fd71de23184ad643fcc3dd281f175,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-or.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in OK,daily,2017,OK,emissions-daily-2017-ok.csv,5569731,md5:f90ca267d459b0d5bc87f5a0dc88cecd,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ok.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in NH,daily,2017,NH,emissions-daily-2017-nh.csv,1038816,md5:ffd41e984c151b30931a8b174bf0eb45,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-nh.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in MT,daily,2017,MT,emissions-daily-2017-mt.csv,1204057,md5:00fc99f7e610e4d98683f36b4356ec34,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-mt.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in CO,daily,2017,CO,emissions-daily-2017-co.csv,5041608,md5:8d9f44e61a1fb1c95849ea09c5d6b50d,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-co.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in AZ,daily,2017,AZ,emissions-daily-2017-az.csv,6391232,md5:c173cb0c111eb5cc9ca81224349d6b7f,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-az.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in WY,daily,2017,WY,emissions-daily-2017-wy.csv,2469616,md5:93c8c814e59ac54a97ddcd19d38a59b0,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-wy.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in TN,daily,2017,TN,emissions-daily-2017-tn.csv,6917063,md5:2824d2db66bce8e3c3485783595b13ac,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-tn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in OH,daily,2017,OH,emissions-daily-2017-oh.csv,9784967,md5:5371549531b5d699b045dc1d1a7f637a,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-oh.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in NE,daily,2017,NE,emissions-daily-2017-ne.csv,3160868,md5:d804c3afe954addcb99058e281ea5a70,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ne.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in LA,daily,2017,LA,emissions-daily-2017-la.csv,5487954,md5:abaea02b7fec0a67fb6df4c2a22624a2,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-la.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in WI,daily,2017,WI,emissions-daily-2017-wi.csv,7794096,md5:64c19144ce699e098bed6ed1b132d983,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-wi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in TX,daily,2017,TX,emissions-daily-2017-tx.csv,27504738,md5:d589bfb8ad04c90b7fc8d3dd8221ca32,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-tx.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in SD,daily,2017,SD,emissions-daily-2017-sd.csv,703270,md5:1dbf508b1c3c352be7ae9254bf11d424,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-sd.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in NJ,daily,2017,NJ,emissions-daily-2017-nj.csv,8066843,md5:f16fdcc1019b9afcbade1a6bce78c5e7,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-nj.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in FL,daily,2017,FL,emissions-daily-2017-fl.csv,15522722,md5:f5cf032d99ef0ab8ed4ec04128f62f72,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-fl.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in AL,daily,2017,AL,emissions-daily-2017-al.csv,7949704,md5:ce579216e008bd63fc3fe3e5a4a46523,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-al.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in MI,daily,2017,MI,emissions-daily-2017-mi.csv,10004369,md5:6b5a716dc3a095b479bb3e2f77adf212,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-mi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in ID,daily,2017,ID,emissions-daily-2017-id.csv,497314,md5:388524f0a8de0692543f58be8d5598c8,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-id.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in KS,daily,2017,KS,emissions-daily-2017-ks.csv,3688827,md5:c976ca86783c1fc2d81f185be7ff5ee8,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ks.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in CA,daily,2017,CA,emissions-daily-2017-ca.csv,16991847,md5:89c608b77436905c4f371d5fb98cfab4,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ca.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in CT,daily,2017,CT,emissions-daily-2017-ct.csv,3684219,md5:92f66bc7a8531fc58e0603439781501f,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ct.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in MA,daily,2017,MA,emissions-daily-2017-ma.csv,4683808,md5:af3620fd8757bf2ac4214d2a78662a69,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ma.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in PA,daily,2017,PA,emissions-daily-2017-pa.csv,13331437,md5:7f58085ef0afbc1bd2bd7099bef2a698,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-pa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in NC,daily,2017,NC,emissions-daily-2017-nc.csv,11189831,md5:86cc62d935043cd4846df20f4053aec9,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-nc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in IL,daily,2017,IL,emissions-daily-2017-il.csv,16768510,md5:87593ea9fda7fa37b3caedc470f6098e,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-il.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in MD,daily,2017,MD,emissions-daily-2017-md.csv,3829584,md5:b1d1b3c816f4f51bc861b96b1aaa05c6,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-md.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in WA,daily,2017,WA,emissions-daily-2017-wa.csv,1299379,md5:474fab42d112daae5e178e94b57a5923,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-wa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in VA,daily,2017,VA,emissions-daily-2017-va.csv,10171044,md5:05ea48a881f3ad58bf3d7d0bac0691eb,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-va.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in MN,daily,2017,MN,emissions-daily-2017-mn.csv,4579031,md5:98c5d62de58e13d5a59f1e3c8d7fc2f3,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-mn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in NY,daily,2017,NY,emissions-daily-2017-ny.csv,19270458,md5:13c266019f3d59691d14fa690e58a1af,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ny.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in MS,daily,2017,MS,emissions-daily-2017-ms.csv,4706514,md5:f5361db14d8ae413573789614ace8227,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ms.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in KY,daily,2017,KY,emissions-daily-2017-ky.csv,8252448,md5:4ab436ba84a88825dc872858a5437b54,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ky.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in DE,daily,2017,DE,emissions-daily-2017-de.csv,1578368,md5:c862cceecb43308c1c9b38ac45521adf,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-de.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2017 by state,15047629,Daily emissions for 2017 in GA,daily,2017,GA,emissions-daily-2017-ga.csv,10585394,md5:887cc6bfcdbe35684318cbb1d027f260,https://zenodo.org/api/records/15047629/files/emissions-daily-2017-ga.csv/content
